gvkey,call_year,call_quarter,transcriptid,n_tokens,net_tone,strong_modality,inverse_hedging
001300,2020,3,2154530,4188,17.66953199617956,4.2979942693409745,-6.446991404011461
001300,2020,4,2253176,4064,10.580708661417322,7.627952755905512,-6.397637795275591
001300,2021,1,2256490,4040,15.594059405940595,4.207920792079208,-10.148514851485148
001300,2021,2,2383870,4168,21.11324376199616,9.836852207293665,-6.957773512476008
001300,2021,3,2410081,3877,15.217952024761415,2.5793139025019345,-4.642765024503483
001300,2021,4,2484166,4554,13.83399209486166,8.124725516029864,-7.465963987703118
001300,2022,1,2563175,3903,11.785805790417628,7.173968741993339,-7.686395080707149
001300,2022,2,2607042,4149,13.015184381778742,5.302482525909858,-7.230657989877079
001300,2022,3,2665726,3805,10.512483574244415,5.256241787122208,-9.198423127463863
030923,2018,1,1463013,3909,15.093374264517777,8.186236889229981,-5.372217958557175
030923,2018,2,1515680,4583,24.874536329914903,10.473488981016802,-5.0185468034038845
030923,2018,3,1586406,4598,17.39886907351022,9.351892127011745,-5.219660722053066
030923,2018,4,2102358,4170,23.02158273381295,8.15347721822542,-8.15347721822542
030923,2019,1,1711306,5093,17.278617710583152,8.050265069703514,-6.283133712939328
030923,2019,2,1781866,4634,15.105740181268882,12.084592145015106,-5.6107034958998705
030923,2019,3,2091823,4293,17.703237829023994,10.249242953645469,-6.988120195667365
030923,2019,4,1932043,4881,15.365703749231715,9.014546199549272,-6.965785699651711
030923,2020,1,2014300,6458,7.742335088262619,11.768349334159183,-10.684422421802415
030923,2020,2,2079731,4361,21.783994496675074,10.777344645723458,-5.274019720247649
030923,2020,3,2115541,5533,14.458702331465751,7.5908187240195195,-7.952286282306163
030923,2020,4,2223250,5186,16.197454685692247,7.520246818357115,-5.013497878904743
030923,2021,1,2260926,5716,14.695591322603219,10.496850944716586,-8.397480755773268
030923,2021,2,2349551,4919,14.230534661516568,6.911973978450905,-7.318560683065664
030923,2021,3,2408835,3913,17.88908765652952,7.666751852798365,-8.94454382826476
030923,2021,4,2505874,4775,15.287958115183246,7.329842931937173,-7.120418848167539
030923,2022,1,2546644,3659,13.938234490297896,4.646078163432632,-4.646078163432632
030923,2022,2,2607270,3113,15.740443302280758,9.315772566655959,-4.49726951493736
030923,2022,3,2665191,2731,19.772976931526912,8.787989747345295,-6.5909923105089705
146017,2018,1,1366729,6826,14.796366832698506,7.6179314386170525,-11.280398476413714
146017,2018,2,1427686,6503,15.223742887897894,9.995386744579426,-11.071813009380287
146017,2018,3,1497033,5807,17.04838987428965,7.23265024969864,-9.299121749612537
146017,2018,4,1565252,6499,11.232497307278043,10.155408524388369,-10.46314817664256
146017,2019,1,1636025,6058,9.57411687025421,6.107626279300099,-10.564542753383956
146017,2019,2,1698022,6033,12.26587104259904,7.458975634012929,-11.768606000331511
146017,2019,3,1768830,6302,9.203427483338624,6.505871152015233,-12.218343383053
146017,2019,4,1831044,7387,12.318938676052523,6.63327467172059,-11.912819818600243
146017,2020,2,1950109,4984,10.834670947030498,5.818619582664526,-5.818619582664526
146017,2020,3,2030550,3186,21.343377275580664,4.394224733207784,-11.613308223477715
146017,2020,4,2146453,3902,12.045105074320862,4.1004613018964635,-9.226037929267044
146017,2021,1,2247254,3362,22.010707911957166,7.733491969066032,-5.948839976204639
146017,2021,2,2245324,5199,18.272744758607427,9.424889401808041,-4.039238315060588
146017,2021,4,2404490,3110,18.006430868167204,5.466237942122187,-3.215434083601286
146017,2022,1,2468575,4042,5.937654626422563,5.1954477981197424,-4.700643245917862
146017,2022,2,2535250,2900,14.482758620689657,3.4482758620689657,-3.4482758620689657
146017,2022,3,2594492,2895,10.01727115716753,5.872193436960276,-5.181347150259067
146017,2022,4,2658111,4270,20.140515222482435,5.3864168618266985,-4.918032786885246
001327,2018,1,1380480,3172,21.122320302648173,7.250945775535939,-1.8915510718789408
001327,2018,2,1453516,3385,18.020679468242246,6.794682422451994,-4.13589364844904
001327,2018,3,1545497,2902,22.053756030323914,5.5134390075809785,-4.135079255685734
001327,2018,4,1607779,4089,14.91807287845439,4.402054292002935,-3.4238200048911716
001327,2019,1,1649233,3802,24.986849026827986,5.260389268805891,-3.156233561283535
001327,2019,2,1724356,4242,14.615747289014616,4.0075436115040075,-3.0645921735030646
001327,2019,3,1805743,3102,21.92134107027724,5.157962604771115,-4.835589941972921
001327,2019,4,1877918,3962,22.21100454316002,5.805148914689551,-4.038364462392731
001327,2020,1,1894688,3947,20.775272358753483,4.560425639726374,-4.560425639726374
001327,2020,2,1995366,3876,18.059855521155832,2.321981424148607,-4.12796697626419
001327,2020,3,2091711,4525,22.320441988950275,4.41988950276243,-5.966850828729282
001327,2020,4,2126387,3334,23.695260947810436,2.3995200959808036,-0.5998800239952009
001327,2021,1,2184801,3917,24.253255042124074,5.105948429920858,-3.5741639009446007
001327,2021,2,2263770,3900,17.69230769230769,3.0769230769230766,-3.846153846153846
001327,2021,3,2355703,3410,25.21994134897361,3.2258064516129035,-3.519061583577713
001327,2021,4,2426363,2879,25.35602639805488,2.7787426189649183,-3.8207711010767627
001327,2022,1,2489187,3516,23.321956769055745,3.981797497155859,-1.7064846416382253
001327,2022,2,2551673,3953,23.27346319251202,3.0356691120667847,-3.0356691120667847
001327,2022,3,2617107,3635,20.357634112792297,2.200825309491059,-2.200825309491059
001327,2022,4,2674742,2830,26.148409893992934,6.360424028268551,-1.76678445229682
149318,2018,1,1435478,3918,18.12149055640633,10.974987238386932,-3.828483920367534
149318,2018,2,1530312,3186,11.613308223477715,15.693659761456372,-7.219083490269931
149318,2018,3,1602990,3088,6.476683937823834,11.6580310880829,-6.800518134715025
149318,2018,4,1643441,2902,3.7904893177119225,9.303928325292901,-8.270158511371468
149318,2019,1,1738892,2549,9.807767752059632,17.261671243624953,-8.23852491173009
149318,2019,2,1817094,2336,2.1404109589041096,10.702054794520548,-5.565068493150685
149318,2019,3,1872098,2946,4.41276306856755,10.522742701968772,-7.467752885268161
149318,2019,4,1919093,1326,10.558069381598793,6.787330316742081,-5.279034690799397
149318,2020,1,2016769,3459,3.758311650766117,12.142237640936687,-12.720439433362243
149318,2020,2,2067886,2069,-2.899951667472209,4.349927501208313,-9.18318028032866
149318,2020,3,2131450,2935,9.199318568994888,11.584327086882453,-8.517887563884157
149318,2020,4,2193011,2652,6.787330316742081,10.180995475113122,-6.033182503770739
149318,2021,1,2278794,2110,20.85308056872038,7.109004739336493,-6.6350710900473935
149318,2021,2,2363306,1631,21.459227467811157,11.649294911097487,-7.357449417535254
149318,2021,3,2431936,1995,16.040100250626566,6.015037593984962,-5.012531328320802
149318,2022,1,3193087,2574,17.094017094017094,5.439005439005439,-8.547008547008547
149318,2022,2,2656712,2601,6.920415224913495,6.151480199923107,-4.61361014994233
149318,2022,3,2682431,2744,13.119533527696792,4.008746355685131,-5.830903790087463
180405,2019,1,1724740,1430,27.27272727272727,9.79020979020979,-2.797202797202797
180405,2019,3,1861862,1154,24.263431542461007,3.466204506065858,-3.466204506065858
180405,2019,4,1905805,1073,21.435228331780056,4.659832246039143,-2.795899347623486
180405,2020,1,1999950,1175,11.063829787234043,4.25531914893617,-5.1063829787234045
180405,2020,3,2154209,1381,22.447501810282404,5.068790731354091,-1.448225923244026
180405,2020,4,2193355,1401,16.41684511063526,6.423982869379015,-5.710206995003569
180405,2021,1,2269272,1373,21.12163146394756,7.283321194464676,-4.369992716678805
180405,2021,3,2467459,1413,22.64685067232838,19.10828025477707,-3.5385704175513095
179621,2020,1,2013033,4495,-9.121245828698553,7.78642936596218,-15.57285873192436
179621,2020,4,2399400,1827,6.568144499178983,14.77832512315271,-12.588943623426383
179621,2022,1,2542034,3875,6.193548387096774,8.258064516129032,-9.032258064516128
179621,2022,3,2660060,1176,12.755102040816325,9.353741496598639,-5.1020408163265305
165993,2018,1,1446701,3071,24.4220123738196,4.88440247476392,-4.558775643112993
165993,2018,2,1525594,3905,22.535211267605632,5.377720870678617,-4.353393085787452
165993,2018,3,1591956,2952,34.21409214092141,3.048780487804878,-1.6937669376693767
165993,2018,4,1661111,5079,21.657806654853317,5.31600708800945,-6.3004528450482375
165993,2019,1,1718544,4432,31.362815884476532,4.512635379061372,-3.6101083032490973
165993,2019,2,1799001,4795,22.940563086548487,6.673618352450469,-1.4598540145985401
165993,2019,3,1859646,4318,21.76933765632237,4.400185270958777,-1.1579434923575729
165993,2019,4,1912419,4783,20.698306502195276,5.226845076311938,-1.8816642274722977
165993,2020,1,2001198,4934,15.20064856100527,8.512363194162951,-4.053506282934738
165993,2020,2,2109423,5068,21.310181531176006,4.143646408839778,-1.7758484609313339
165993,2020,3,2154577,3479,22.995113538373097,4.886461626904283,-1.1497556769186548
165993,2020,4,2200719,3677,24.748436225183575,5.983138428066359,-2.9915692140331793
165993,2021,1,2272715,3855,27.496757457846954,3.3722438391699097,-1.8158236057068744
165993,2021,2,2360644,3585,18.68898186889819,4.741980474198048,-1.9525801952580195
165993,2021,3,2425005,4456,18.402154398563734,6.732495511669659,-2.244165170556553
165993,2021,4,2508435,3471,23.624315759147223,8.931143762604437,-3.1691155286660906
165993,2022,1,2550941,3556,14.0607424071991,6.749156355455568,-1.687289088863892
165993,2022,2,2615531,2002,23.47652347652348,7.492507492507492,-5.4945054945054945
165993,2022,3,2673526,1422,15.471167369901547,10.548523206751055,-5.625879043600563
164296,2018,1,1462950,5540,16.60649819494585,3.7906137184115525,-6.859205776173286
164296,2018,2,1538434,4554,24.37417654808959,4.391743522178305,-3.732981993851559
164296,2018,3,1613872,6470,16.0741885625966,3.554868624420402,-4.4822256568778975
164296,2018,4,1671953,4077,24.03728231542801,3.4338974736325727,-4.660289428501349
164296,2019,1,1726627,6017,21.771647000166197,4.4872860229350175,-5.6506564733255775
164296,2019,2,1800556,5851,12.818321654418048,3.760041018629294,-5.981883438728422
164296,2019,3,1861772,4019,20.15426723065439,3.2346354814630502,-6.220452848967405
164296,2019,4,1933958,4814,18.487744079767346,4.570004154549231,-6.024096385542168
164296,2020,1,2004772,6284,15.11775938892425,6.524506683640992,-6.365372374283895
164296,2020,2,2086364,4832,22.144039735099337,4.552980132450331,-4.966887417218543
164296,2020,3,2211532,5384,21.916790490341754,5.757800891530461,-8.35809806835067
164296,2020,4,2218554,4701,18.719421399702192,6.594341629440545,-5.318017443097213
164296,2021,1,2260818,3862,22.00932159502848,4.142931123770067,-5.437597099948213
164296,2021,2,2391353,4566,18.615856329391153,4.818221638195357,-6.789312308366185
164296,2021,3,2423053,4520,26.991150442477878,6.858407079646018,-5.0884955752212395
164296,2021,4,2506778,4959,18.753781004234725,7.662835249042146,-6.856221012300868
164296,2022,1,2543305,5337,20.42345887202548,6.557991380925613,-4.122166010867528
164296,2022,2,2617038,4889,23.726733483329923,10.63612190632031,-7.363469012067907
164296,2022,3,2674889,6310,17.11568938193344,6.18066561014263,-6.497622820919176
148349,2018,1,1381750,2742,1.4587892049598834,4.741064916119621,-11.670313639679067
148349,2018,2,1446572,2245,7.57238307349666,5.79064587973274,-11.58129175946548
148349,2018,3,1537874,1616,12.376237623762377,5.569306930693069,-11.757425742574258
148349,2018,4,1622016,1902,6.309148264984227,8.412197686645635,-18.40168243953733
170841,2018,1,1443357,3206,11.228945726762321,5.926388022457891,-5.6144728633811605
170841,2018,2,1522158,3279,10.369014943580359,5.184507471790179,-7.9292467215614515
170841,2018,3,1583306,3500,12.857142857142856,5.142857142857142,-3.714285714285714
170841,2018,4,1653690,2555,16.43835616438356,4.305283757338552,-8.610567514677104
170841,2019,1,1718025,2507,1.994415636218588,5.1854806541683285,-11.168727562824094
170841,2019,2,1782726,2820,10.638297872340425,10.28368794326241,-6.382978723404255
170841,2019,3,1842011,1632,13.480392156862745,11.029411764705884,-2.450980392156863
170841,2019,4,1901601,2911,16.832703538302987,4.809343868086568,-8.244589488148403
170841,2020,1,1994485,3093,8.08276753960556,6.142903330100226,-10.022631749110895
170841,2020,2,2092280,1801,3.3314825097168237,3.3314825097168237,-9.439200444197667
170841,2020,3,2155352,2810,2.491103202846975,5.338078291814947,-6.405693950177937
170841,2020,4,2186471,2865,6.282722513089006,5.5846422338568935,-7.329842931937173
170841,2021,1,2265713,1260,14.285714285714285,8.73015873015873,-2.380952380952381
170841,2021,3,2418794,3065,8.809135399673735,5.872756933115824,-8.482871125611746
170841,2021,4,3001963,2630,12.167300380228136,4.562737642585551,-6.4638783269961975
170841,2022,1,2549197,2507,13.960909453530116,4.387714399680894,-5.1854806541683285
170841,2022,2,2609704,2862,20.964360587002098,6.638714185883997,-7.686932215234102
170841,2022,3,2670582,1818,2.2002200220022003,10.451045104510452,-5.500550055005501
016101,2018,1,1439740,5494,15.471423370950129,6.916636330542411,-7.28066982162359
016101,2018,2,1541801,5957,14.94040624475407,6.043310391136478,-7.722007722007722
016101,2018,3,1597005,3737,13.647310677013646,12.041744715012042,-9.633395772009633
016101,2018,4,1642397,3830,10.966057441253264,9.138381201044387,-13.054830287206268
016101,2019,1,1708683,4346,9.664058904739992,6.672802577082375,-4.601932811780948
016101,2019,2,1782369,4435,14.88162344983089,7.891770011273957,-7.891770011273957
016101,2019,3,1851146,3489,15.190599025508742,5.445686443106907,-5.159071367153913
016101,2019,4,1907773,5074,14.97832085139929,8.6716594402838,-7.489160425699645
016101,2020,1,1995276,5901,2.372479240806643,6.7785121165904085,-13.387561430266057
016101,2020,2,2085746,4661,24.67281699206179,6.007294571980262,-9.225488092683973
016101,2020,3,3499880,5883,16.488186299507053,10.3688594254632,-7.819139894611593
016101,2020,4,2190107,3861,17.094017094017097,6.734006734006734,-8.806008806008807
016101,2021,1,2265775,2613,11.86375813241485,8.036739380022963,-9.567546880979718
016101,2021,2,2358028,2292,14.834205933682373,3.926701570680628,-9.162303664921465
016101,2021,3,2418575,2686,14.147431124348474,5.956813104988831,-7.446016381236039
016101,2021,4,2483061,3480,16.379310344827584,7.471264367816092,-6.60919540229885
016101,2022,1,2548987,1763,17.01644923425978,11.911514463981849,-15.314804310833804
016101,2022,2,3069264,3748,9.871931696905015,9.6051227321238,-9.6051227321238
016101,2022,3,2667865,2987,9.708737864077671,9.03916973552059,-13.056578506863074
013721,2018,1,1451423,3995,13.76720901126408,20.77596996245307,-5.25657071339174
013721,2018,2,1533212,3541,15.814741598418527,17.226772098277323,-7.624964699237505
013721,2018,3,1602110,3328,19.83173076923077,19.53125,-4.507211538461538
013721,2018,4,1664730,3777,15.091342335186654,16.944665078104315,-6.883770187979878
013721,2019,1,1731921,3581,14.521083496230103,17.0343479475007,-7.260541748115052
013721,2019,2,1798831,3861,9.583009583009584,21.4970214970215,-4.662004662004662
013721,2019,3,1862941,3117,13.474494706448509,10.587102983638115,-4.8123195380173245
013721,2020,1,2008254,5456,7.148093841642229,8.43108504398827,-6.048387096774194
013721,2020,2,2097425,4338,8.068234209313047,6.685108344859382,-6.685108344859382
013721,2020,3,2132277,3514,15.651678998292544,7.968127490039841,-9.675583380762664
013721,2020,4,2212528,4858,15.232606010703993,6.792918896665294,-7.822149032523672
013721,2021,1,2272900,4303,13.943760167325122,5.3451080641412965,-5.3451080641412965
013721,2021,2,2364736,2901,20.682523267838675,7.928300586004826,-3.7917959324370907
013721,2021,3,2425737,3415,13.469985358711567,6.44216691068814,-8.49194729136164
013721,2021,4,2494536,4326,14.563106796116504,6.703652334720296,-6.472491909385113
013721,2022,1,3144803,3397,7.065057403591404,4.415660877244628,-6.476302619958787
013721,2022,2,2615780,3424,19.27570093457944,2.9205607476635516,-10.514018691588785
013721,2022,3,2673701,3964,11.60443995963673,4.036326942482341,-6.306760847628658
026590,2018,1,1441420,6175,26.558704453441297,6.153846153846154,-10.68825910931174
026590,2018,2,1512899,5437,28.692293544233955,5.51774875850653,-6.989148427441604
026590,2018,3,1582311,5958,12.588116817724067,2.853306478684122,-6.881503860355824
026590,2018,4,1659919,5689,22.85111618913693,4.921778871506416,-11.95289154508701
026590,2019,1,3499962,5829,21.78761365585864,4.975124378109452,-8.577800651912849
026590,2019,2,1781408,6014,11.473229132025274,2.494180246092451,-9.976720984369804
026590,2019,3,1840610,6435,10.1010101010101,2.797202797202797,-8.702408702408702
026590,2019,4,1907569,3532,13.306908267270668,4.813137032842582,-8.493771234428086
026590,2020,1,2028558,6704,-1.939140811455847,4.325775656324582,-10.143198090692124
026590,2020,2,2085862,7518,17.956903431763767,5.18754988028731,-7.980845969672786
026590,2020,3,2159830,6524,19.926425505824646,5.364806866952789,-10.729613733905579
026590,2020,4,2193260,7154,25.580095051719315,2.096729102599944,-9.505171931786412
026590,2021,1,2264445,6801,27.20188207616527,3.234818409057491,-7.204822820173503
026590,2021,2,2356303,6579,26.143790849673202,2.2799817601459185,-6.687946496428028
026590,2021,3,2417148,5092,25.333857030636292,2.7494108405341713,-5.891594658287509
026590,2021,4,2484359,6194,20.01937358734259,1.7759121730707135,-8.395221181788827
026590,2022,1,2547286,7085,19.054340155257588,3.952011291460833,-7.904022582921666
026590,2022,2,2607588,6597,22.282855843565258,2.2737608003638017,-7.427618614521752
026590,2022,3,2663843,6269,21.69405008773329,3.509331631839209,-6.540118041154889
014282,2018,1,1437211,5854,20.32798086778271,6.320464639562692,-7.345404851383669
014282,2018,2,1513965,8490,17.6678445229682,4.358068315665489,-5.418138987043581
014282,2018,3,1582457,7479,16.71346436689397,4.679770022730311,-6.284262601952133
014282,2018,4,1640455,9710,18.228630278063854,1.64778578784758,-7.826982492276004
014282,2019,1,1706403,6891,14.221448265854013,4.498621390219126,-8.561892323320272
014282,2019,2,1780232,10113,8.602788490062295,4.845248689805201,-8.998318995352516
014282,2019,3,1850465,9037,13.832023901737301,5.090184795839327,-8.520526723470178
014282,2019,4,1893435,8538,15.811665495432186,4.450691028343874,-9.01850550480206
014282,2020,1,2013884,9511,-2.418252549679319,5.887919251393123,-8.937020292293134
014282,2020,2,2086174,9381,9.167466154994138,4.370536190171624,-7.5684895000533
014282,2020,3,2114784,8121,8.742765669252556,4.063538973032878,-8.250215490703116
014282,2020,4,2182538,7619,12.337577109856937,3.018768867305421,-6.56254101588135
014282,2021,1,2261279,6783,13.710747456877488,6.04452307238685,-5.602240896358544
014282,2021,2,2353181,6748,10.52163604030824,2.8156490812092474,-9.63248369887374
014282,2021,3,2414527,6056,4.623513870541611,4.953764861294584,-5.944517833553501
014282,2021,4,2484922,7178,18.250208971858456,4.040122596823628,-6.965728615213152
014282,2022,1,2560927,6536,11.474908200734394,2.9069767441860463,-7.496940024479804
014282,2022,2,2605887,6239,13.14313191216541,2.7247956403269753,-7.6935406315114605
014282,2022,3,2664067,7329,11.870650839132214,5.3213262382316815,-6.27643607586301
063080,2018,1,1452757,4926,13.195290296386519,4.060089321965083,-4.263093788063337
063080,2018,2,1537956,4928,15.625,5.073051948051948,-4.058441558441558
063080,2018,3,1617189,4694,21.303792074989346,2.343417128248828,-2.7694929697486153
063080,2018,4,1677869,4042,18.555170707570507,3.463631865413162,-3.463631865413162
063080,2019,1,1726662,3963,20.691395407519554,3.0280090840272518,-4.542013626040878
063080,2019,2,1798763,4676,13.47305389221557,4.491017964071856,-5.560307955517536
063080,2019,3,1861826,4366,15.116811726981219,2.5194686211635364,-6.184150251946862
063080,2019,4,1934019,5115,18.963831867057674,3.1280547409579667,-9.970674486803519
063080,2020,1,1982605,4117,0.7286859363614282,5.343696866650474,-10.201603109059995
063080,2020,2,2113916,2910,12.027491408934708,3.436426116838488,-5.841924398625429
063080,2020,3,2130450,2884,18.723994452149793,4.8543689320388355,-6.588072122052705
063080,2020,4,2289419,4265,10.082063305978899,4.6893317702227435,-11.019929660023447
063080,2021,1,2272714,3923,11.215906194239103,2.2941626306398164,-5.098139179199592
063080,2021,2,2364650,4066,11.067388096409248,2.951303492375799,-7.132316773241515
063080,2021,3,2425538,4362,12.150389729481889,2.063273727647868,-4.585052728106373
063080,2021,4,2505583,3708,18.338727076591155,3.505933117583603,-5.663430420711974
063080,2022,1,2595546,4280,19.626168224299064,5.841121495327103,-3.2710280373831777
063080,2022,2,2615960,3614,20.19922523519646,4.980630879911456,-4.427227448810183
063080,2022,3,2673546,4515,14.617940199335548,2.2148394241417497,-2.2148394241417497
114524,2018,1,1439711,3030,20.13201320132013,5.6105610561056105,-5.6105610561056105
114524,2018,2,1502927,3829,10.185427004439802,6.790284669626534,-6.790284669626534
114524,2018,3,1592129,4050,13.580246913580247,10.617283950617283,-4.197530864197531
114524,2018,4,1643516,3858,13.219284603421462,10.88646967340591,-3.36962156557802
114524,2019,1,1704069,3171,16.08325449385052,7.883948281299275,-3.15357931251971
114524,2019,2,1773643,2884,19.764216366158113,7.6282940360610265,-5.894590846047157
012635,2018,1,1451245,4787,15.458533528305828,6.058073950282014,-6.475872153749739
012635,2018,2,1525917,4873,13.749230453519392,7.592858608659963,-6.15637184485943
012635,2018,3,1624817,4771,11.947180884510585,4.820792286732342,-6.4975896038566345
012635,2018,4,2717650,5713,23.10519866970068,5.951339051286539,-8.92700857692981
012635,2019,1,1716451,5217,17.634655932528272,9.392371094498753,-5.558750239601303
012635,2019,2,1781547,5924,13.841998649561107,4.388926401080351,-6.75219446320054
012635,2019,3,1872037,4392,20.264116575591984,6.830601092896175,-4.781420765027322
012635,2019,4,1901252,5707,19.800245312773786,4.555808656036446,-7.008936393902225
001161,2018,1,1439689,4039,18.321366674919535,5.1993067590987865,-4.704134686803664
001161,2018,2,1541798,4566,16.4257555847569,5.037231712658783,-3.942181340341656
001161,2018,3,1576930,3944,18.002028397565923,5.831643002028398,-5.578093306288032
001161,2018,4,1643513,3842,16.137428422696512,8.328995314940135,-6.246746486205101
001161,2019,1,1716972,3286,16.433353621424224,6.695069993913572,-6.3907486305538646
001161,2019,2,1789337,3323,9.930785434848028,6.921456515197111,-5.717724947336744
001161,2019,3,1846373,4188,21.012416427889207,8.118433619866284,-3.5816618911174785
001161,2019,4,1897451,3528,22.108843537414966,5.668934240362812,-4.81859410430839
001161,2020,1,2017567,4343,14.506101772967995,3.6840893391664746,-5.9866451761455215
001161,2020,2,2085919,4857,19.147621988882026,4.323656578134651,-3.7059913526868438
001161,2020,3,2153507,5028,26.252983293556085,8.154335719968177,-2.386634844868735
001161,2020,4,2181802,5014,20.343039489429597,2.991623454327882,-2.5927403270841642
001161,2021,1,2259888,5046,22.59215219976219,3.7653586999603648,-2.3781212841854935
001161,2021,2,2352127,3959,22.227835311947462,5.304369790351099,-6.314725940894165
001161,2021,3,2413301,3792,26.10759493670886,2.3734177215189876,-4.219409282700422
001161,2021,4,2483841,4016,20.66733067729084,5.229083665338646,-3.4860557768924303
001161,2022,1,2575036,4871,22.17203859577089,5.132416341613632,-4.105933073290905
001161,2022,2,2617159,4439,16.44514530299617,4.505519261094841,-4.054967334985357
001161,2022,3,2671032,4779,8.78844946641557,5.440468717304876,-6.06821510776313
003226,2021,2,2355809,2555,29.74559686888454,6.262230919765166,-5.870841487279844
005047,2019,1,1718444,3546,18.330513254371123,5.640157924421883,-9.024252679075014
005047,2019,2,1790160,4101,19.26359424530602,5.852231163130943,-6.827603023652768
005047,2019,3,1851169,4238,19.820670127418595,5.427088249174139,-5.427088249174139
005047,2019,4,1897315,4963,16.92524682651622,9.470078581503122,-7.656659278662099
005047,2020,1,2018264,7594,-0.9217803529101923,7.24255991572294,-8.296023176191731
005047,2020,2,2078334,3583,12.559307842590009,5.023723137036003,-7.5355847055540055
005047,2020,3,2153188,4108,20.20447906523856,6.085686465433301,-3.8948393378773125
005047,2020,4,2181497,4031,15.132721409079632,9.923096005953857,-6.450012403870008
005047,2021,1,2261099,4008,14.471057884231536,7.734530938123752,-7.48502994011976
005047,2021,2,2351657,2631,22.424933485366783,7.9817559863169905,-7.221588749524896
005047,2021,3,2412909,4134,19.35171746492501,6.289308176100628,-5.563618771165941
005047,2021,4,2476857,4484,21.855486173059766,7.805530776092774,-5.575379125780553
005047,2022,1,2543312,4280,15.654205607476635,5.841121495327103,-4.906542056074766
005047,2022,2,2604296,3930,17.557251908396946,5.089058524173028,-4.325699745547074
005047,2022,3,2662326,4038,15.106488360574541,6.191183754333829,-4.457652303120357
008543,2018,2,1520444,4485,8.249721293199554,4.236343366778149,-7.58082497212932
008543,2018,3,1582441,4030,6.20347394540943,3.4739454094292803,-8.188585607940446
008543,2018,4,1662172,5874,4.766768811712632,4.085801838610827,-10.044262853251617
008543,2019,1,1715315,6130,1.7944535073409462,5.057096247960848,-11.256117455138662
008543,2019,2,1788833,6904,9.125144843568945,3.041714947856315,-8.835457705677868
008543,2019,3,1850816,5741,7.664170005225571,4.00627068454973,-16.02508273819892
008543,2019,4,1899668,3348,0.8960573476702509,5.973715651135007,-12.246117084826762
148349,2019,1,1648601,2748,12.736535662299854,5.822416302765648,-10.553129548762737
148349,2019,2,1737024,2382,6.717044500419815,7.5566750629722925,-13.014273719563393
148349,2019,3,1800829,3537,5.937234944868532,6.2199604184337005,-12.439920836867401
148349,2019,4,1888277,2570,11.673151750972762,7.003891050583658,-10.505836575875486
148349,2020,1,1905284,2998,10.00667111407605,7.33822548365577,-11.674449633088726
148349,2020,2,1998972,3844,-7.804370447450571,9.105098855359,-13.007284079084286
148349,2020,3,2109369,4020,-4.726368159203981,10.945273631840797,-13.681592039800995
148349,2020,4,2144845,4116,-0.24295432458697766,9.718172983479107,-15.792031098153547
148349,2021,1,2200768,3140,-0.3184713375796178,9.872611464968152,-13.694267515923567
148349,2021,2,3083573,3965,7.061790668348046,10.592686002522068,-10.844892812105927
148349,2021,3,2371678,2565,10.526315789473683,8.187134502923977,-11.695906432748536
148349,2021,4,2441669,3369,5.6396556841792815,10.982487384980706,-14.544375185514989
148349,2022,1,2494820,3489,3.7259959873889366,11.17798796216681,-11.464603038119805
148349,2022,2,2560764,2673,13.468013468013469,6.734006734006734,-10.849233071455295
148349,2022,3,2650526,2394,2.923976608187134,10.025062656641603,-13.366750208855471
148349,2022,4,2683996,2262,4.862953138815207,6.18921308576481,-17.68346595932803
